case_index,case_name,status,metric,observations,valid_samples,median,p95,min,max
2,"4K_Hard_Manual_R1","completed_with_warnings","frame_interval_ms",1231,1231,8.0791953951120377,8.9439982548356056,7.0966058410704136,12.643898837268353
2,"4K_Hard_Manual_R1","completed_with_warnings","cpu_frame_ms",1231,1231,8.0818,8.9541,6.0927,12.4545
2,"4K_Hard_Manual_R1","completed_with_warnings","gpu_frame_ms",1231,1229,8.05632,8.903936,7.081216,9.599488
2,"4K_Hard_Manual_R1","completed_with_warnings","cpu_render_thread_ms",1231,1231,1.849,2.2848,1.4605,8.2696
2,"4K_Hard_Manual_R1","completed_with_warnings","gc_allocated_in_editor_frame_bytes",1231,1231,16387,33470,15899,139384
2,"4K_Hard_Manual_R1","completed_with_warnings","VSM.LayoutRemap_gpu_ms",1231,1231,0.001024,0.0012799999999999999,0.001024,0.314112
2,"4K_Hard_Manual_R1","completed_with_warnings","VSM.Allocate_gpu_ms",1231,1231,3.237376,3.298304,3.0924799999999997,3.40352
2,"4K_Hard_Manual_R1","completed_with_warnings","VSM.InvalidateStatic_gpu_ms",1231,0,,,,
2,"4K_Hard_Manual_R1","completed_with_warnings","VSM.ClearPhysicalPages_gpu_ms",1231,1231,0.039168,0.043519999999999996,0.033024,0.453376
2,"4K_Hard_Manual_R1","completed_with_warnings","VSM.StaticCasterCull_gpu_ms",1231,1231,0.157696,0.17049599999999998,0.146432,0.598784
2,"4K_Hard_Manual_R1","completed_with_warnings","VSM.DynamicCasterCull_gpu_ms",1231,1231,0,0.000256,0,0.002816
2,"4K_Hard_Manual_R1","completed_with_warnings","VSM.PageCull_gpu_ms",1231,1231,0.137728,0.14668799999999999,0.123648,0.53734399999999993
2,"4K_Hard_Manual_R1","completed_with_warnings","VSM.StaticRaster_gpu_ms",1231,1231,0.0076799999999999993,0.010239999999999999,0.003072,0.374784
2,"4K_Hard_Manual_R1","completed_with_warnings","VSM.DynamicRaster_gpu_ms",1231,1231,0.009984,0.011264,0,0.04224
2,"4K_Hard_Manual_R1","completed_with_warnings","VSM.UnityCompatibilityRaster_gpu_ms",1231,0,,,,
2,"4K_Hard_Manual_R1","completed_with_warnings","VSM.FinalizePages_gpu_ms",1231,1231,0.004608,0.00896,0.002304,0.22527999999999998
2,"4K_Hard_Manual_R1","completed_with_warnings","VSM.ResetFeedback_gpu_ms",1231,0,,,,
2,"4K_Hard_Manual_R1","completed_with_warnings","VSM.ResolveAndFeedback_gpu_ms",1231,1231,1.998848,2.4317439999999997,1.744384,3.004928
