case_index,case_name,status,metric,observations,valid_samples,median,p95,min,max
4,"4K_Hard_Manual_R2","completed_with_warnings","frame_interval_ms",1253,1253,7.9522039741277695,8.4259994328022,3.3473994117230177,19.835799932479858
4,"4K_Hard_Manual_R2","completed_with_warnings","cpu_frame_ms",1253,1253,7.9509,8.6565,3.6825,15.6708
4,"4K_Hard_Manual_R2","completed_with_warnings","gpu_frame_ms",1253,1252,7.9330560000000006,8.384512,7.35232,9.338368
4,"4K_Hard_Manual_R2","completed_with_warnings","cpu_render_thread_ms",1253,1253,1.8667,2.2205,1.5737,7.7161
4,"4K_Hard_Manual_R2","completed_with_warnings","gc_allocated_in_editor_frame_bytes",1253,1253,16387,30967,15899,195939
4,"4K_Hard_Manual_R2","completed_with_warnings","VSM.LayoutRemap_gpu_ms",1253,1253,0.001024,0.0012799999999999999,0.001024,0.353024
4,"4K_Hard_Manual_R2","completed_with_warnings","VSM.Allocate_gpu_ms",1253,1253,3.234816,3.2962559999999996,3.057664,3.302656
4,"4K_Hard_Manual_R2","completed_with_warnings","VSM.InvalidateStatic_gpu_ms",1253,0,,,,
4,"4K_Hard_Manual_R2","completed_with_warnings","VSM.ClearPhysicalPages_gpu_ms",1253,1253,0.039168,0.043519999999999996,0.033535999999999996,0.22758399999999998
4,"4K_Hard_Manual_R2","completed_with_warnings","VSM.StaticCasterCull_gpu_ms",1253,1253,0.157696,0.173568,0.146176,0.85632
4,"4K_Hard_Manual_R2","completed_with_warnings","VSM.DynamicCasterCull_gpu_ms",1253,1253,0,0.000256,0,0.005632
4,"4K_Hard_Manual_R2","completed_with_warnings","VSM.PageCull_gpu_ms",1253,1253,0.13747199999999998,0.1472,0.127488,0.548864
4,"4K_Hard_Manual_R2","completed_with_warnings","VSM.StaticRaster_gpu_ms",1253,1253,0.0076799999999999993,0.010752,0.003072,0.014848
4,"4K_Hard_Manual_R2","completed_with_warnings","VSM.DynamicRaster_gpu_ms",1253,1253,0.0097279999999999988,0.011007999999999999,0,0.045056
4,"4K_Hard_Manual_R2","completed_with_warnings","VSM.UnityCompatibilityRaster_gpu_ms",1253,0,,,,
4,"4K_Hard_Manual_R2","completed_with_warnings","VSM.FinalizePages_gpu_ms",1253,1253,0.0048639999999999994,0.012799999999999999,0.002048,0.196352
4,"4K_Hard_Manual_R2","completed_with_warnings","VSM.ResetFeedback_gpu_ms",1253,0,,,,
4,"4K_Hard_Manual_R2","completed_with_warnings","VSM.ResolveAndFeedback_gpu_ms",1253,1253,1.9642879999999998,2.2515199999999997,1.744384,2.710016
