observation_frame,unscaled_time,frame_timing_timestamp,segment,"frame_interval_ms","cpu_frame_ms","gpu_frame_ms","cpu_render_thread_ms","gc_allocated_in_editor_frame_bytes","VSM.LayoutRemap_gpu_ms","VSM.Allocate_gpu_ms","VSM.InvalidateStatic_gpu_ms","VSM.ClearPhysicalPages_gpu_ms","VSM.StaticCasterCull_gpu_ms","VSM.DynamicCasterCull_gpu_ms","VSM.PageCull_gpu_ms","VSM.StaticRaster_gpu_ms","VSM.DynamicRaster_gpu_ms","VSM.UnityCompatibilityRaster_gpu_ms","VSM.FinalizePages_gpu_ms","VSM.ResetFeedback_gpu_ms","VSM.ResolveAndFeedback_gpu_ms",observed_camera_frame,observed_camera_serial,window_repaint_count,seconds_since_window_repaint
9126,191.82837419926304,328021867154,1,20.715901628136635,22.9736,21.712384,2.0673,16753,0.001024,4.324096,,0.045056,0.15923199999999998,0,0.13952,0.007424,0.010752,,0.003328,,7.179008,9126,2765,97,27.513521400000172
9127,191.85080739795919,328022096890,1,22.433198988437653,21.0315,20.687872,2.3482,16753,0.001024,4.331264,,0.03968,0.162048,0.000256,0.14310399999999998,0.007424,0.011007999999999999,,0.003328,,8.4449279999999991,9127,2766,97,27.535755199999585
9128,191.87315729875283,328022307205,1,22.349901497364044,21.6667,22.422016,2.0749,16955,0.001024,4.3361279999999995,,0.041471999999999995,0.158464,0,0.13824,0.007424,0.012799999999999999,,0.004096,,6.974976,9128,2767,97,27.558572099999765
9129,191.89454280045351,328022523872,1,21.385502070188522,20.6414,22.317056,2.0478,23582,0.0012799999999999999,4.256256,,0.040704,0.15795199999999998,0,0.137216,0.007424,0.011007999999999999,,0.0038399999999999997,,8.576255999999999,9129,2768,97,27.579391799999939
9130,191.91631489512471,328022730286,1,21.772094070911407,22.1832,21.368576,1.9886,16753,0.001024,4.2649599999999994,,0.036351999999999995,0.15923199999999998,0,0.13977599999999998,0.0076799999999999993,0.015616,,0.003072,,6.0385279999999995,9130,2769,97,27.601151300000311
9131,191.93894659863946,328022952118,1,22.631702944636345,22.5397,21.750272,2.0138,16753,0.001024,4.36736,,0.03712,0.162048,0.000256,0.142336,0.007424,0.013056,,0.002816,,7.139072,9131,2770,97,27.624230700000226
9132,191.95951899801585,328023177515,1,20.572399720549583,21.1857,22.612224,1.9754,16805,0.006144,4.246528,,0.041471999999999995,0.1536,0,0.133376,0.0076799999999999993,0.012288,,0.003584,,6.5960959999999993,9132,2771,97,27.644695099999808
9133,191.98181559665531,328023389372,1,22.296598181128502,21.7775,20.488704,2.2847,16955,0.001024,4.3671039999999994,,0.042496,0.15795199999999998,0,0.139264,0.007424,0.012288,,0.004096,,7.4426879999999995,9133,2772,97,27.666811000000052
9134,192.00554469954648,328023607147,1,23.729102686047554,22.9856,22.331392,2.0374,16753,0.001024,4.254464,,0.0448,0.16153599999999999,0.000256,0.14207999999999998,0.003584,0.011776,,0.0038399999999999997,,6.8103679999999995,9134,2773,97,27.690380299999561
9135,192.02887599914965,328023837003,1,23.331299424171448,20.5288,23.71328,2.0735,139750,0.001024,4.348928,,0.036608,0.156416,0.000256,0.13696,0.003328,0.011264,,0.004096,,6.05824,9135,2774,97,27.714047100000244
