case_index,case_name,status,metric,observations,valid_samples,median,p95,min,max
3,"4K_PCF","completed","frame_interval_ms",1386,1386,7.1553005836904049,7.7615007758140564,4.5282952487468719,52.863094955682755
3,"4K_PCF","completed","cpu_frame_ms",1386,1386,7.12405,8.2027,4.0648,55.6989
3,"4K_PCF","completed","gpu_frame_ms",1386,1385,7.112704,7.61856,0.034304,8.246016
3,"4K_PCF","completed","cpu_render_thread_ms",1386,1386,2.567,3.0628,0.5593,7.679
3,"4K_PCF","completed","gc_allocated_in_editor_frame_bytes",1386,1386,14555,28940,14555,105804
3,"4K_PCF","completed","VSM.LayoutRemap_gpu_ms",1386,1386,0.001024,0.0012799999999999999,0.001024,0.169216
3,"4K_PCF","completed","VSM.Allocate_gpu_ms",1386,1386,3.233536,3.2931839999999997,3.05024,3.3024
3,"4K_PCF","completed","VSM.InvalidateStatic_gpu_ms",1386,0,,,,
3,"4K_PCF","completed","VSM.ClearPhysicalPages_gpu_ms",1386,1386,0.035072,0.041215999999999996,0.032512,0.272384
3,"4K_PCF","completed","VSM.StaticCasterCull_gpu_ms",1386,1386,0.16,0.167424,0.14668799999999999,0.495104
3,"4K_PCF","completed","VSM.DynamicCasterCull_gpu_ms",1386,1386,0,0.000256,0,0.000256
3,"4K_PCF","completed","VSM.PageCull_gpu_ms",1386,1386,0.139008,0.145664,0.126208,0.40422399999999997
3,"4K_PCF","completed","VSM.StaticRaster_gpu_ms",1386,1386,0.007424,0.009984,0.003072,0.16512
3,"4K_PCF","completed","VSM.DynamicRaster_gpu_ms",1386,1386,0.011264,0.012288,0.0097279999999999988,0.014591999999999999
3,"4K_PCF","completed","VSM.UnityCompatibilityRaster_gpu_ms",1386,0,,,,
3,"4K_PCF","completed","VSM.FinalizePages_gpu_ms",1386,1386,0.002304,0.002816,0.002048,0.004096
3,"4K_PCF","completed","VSM.ResetFeedback_gpu_ms",1386,0,,,,
3,"4K_PCF","completed","VSM.ResolveAndFeedback_gpu_ms",1386,1386,1.0944,1.389568,1.07008,2.190592
