case_index,case_name,status,metric,observations,valid_samples,median,p95,min,max
4,"8K_Hard","completed","frame_interval_ms",500,500,20.044997334480286,20.728897303342819,19.121896475553513,32.4350968003273
4,"8K_Hard","completed","cpu_frame_ms",500,500,20.024949999999997,21.6342,4.5983,47.1914
4,"8K_Hard","completed","gpu_frame_ms",500,500,19.921792,20.6208,0.035584,20.982016
4,"8K_Hard","completed","cpu_render_thread_ms",500,500,2.9161,3.9132,0.5498,5.431
4,"8K_Hard","completed","gc_allocated_in_editor_frame_bytes",500,500,14555,100127,14555,163811
4,"8K_Hard","completed","VSM.LayoutRemap_gpu_ms",500,500,0.001024,0.0012799999999999999,0.000768,0.30924799999999997
4,"8K_Hard","completed","VSM.Allocate_gpu_ms",500,500,16.210432,16.339968,15.838208,16.349439999999998
4,"8K_Hard","completed","VSM.InvalidateStatic_gpu_ms",500,0,,,,
4,"8K_Hard","completed","VSM.ClearPhysicalPages_gpu_ms",500,500,0.035711999999999994,0.041471999999999995,0.033535999999999996,0.210688
4,"8K_Hard","completed","VSM.StaticCasterCull_gpu_ms",500,500,0.35775999999999997,0.37504,0.329472,0.557568
4,"8K_Hard","completed","VSM.DynamicCasterCull_gpu_ms",500,500,0,0.000256,0,0.000256
4,"8K_Hard","completed","VSM.PageCull_gpu_ms",500,500,0.337024,0.35353599999999996,0.310272,0.500992
4,"8K_Hard","completed","VSM.StaticRaster_gpu_ms",500,500,0.007424,0.010239999999999999,0.003072,0.013312
4,"8K_Hard","completed","VSM.DynamicRaster_gpu_ms",500,500,0.011264,0.012544,0.009472,0.015616
4,"8K_Hard","completed","VSM.UnityCompatibilityRaster_gpu_ms",500,0,,,,
4,"8K_Hard","completed","VSM.FinalizePages_gpu_ms",500,500,0.0025599999999999998,0.003328,0.002304,0.004096
4,"8K_Hard","completed","VSM.ResetFeedback_gpu_ms",500,0,,,,
4,"8K_Hard","completed","VSM.ResolveAndFeedback_gpu_ms",500,500,1.028864,1.3642239999999999,1.022208,1.6197119999999998
