observation_frame,unscaled_time,frame_timing_timestamp,segment,"frame_interval_ms","cpu_frame_ms","gpu_frame_ms","cpu_render_thread_ms","gc_allocated_in_editor_frame_bytes","VSM.LayoutRemap_gpu_ms","VSM.Allocate_gpu_ms","VSM.InvalidateStatic_gpu_ms","VSM.ClearPhysicalPages_gpu_ms","VSM.StaticCasterCull_gpu_ms","VSM.DynamicCasterCull_gpu_ms","VSM.PageCull_gpu_ms","VSM.StaticRaster_gpu_ms","VSM.DynamicRaster_gpu_ms","VSM.UnityCompatibilityRaster_gpu_ms","VSM.FinalizePages_gpu_ms","VSM.ResetFeedback_gpu_ms","VSM.ResolveAndFeedback_gpu_ms"
10223,71.370450800736961,19072598660351,1,6.5839993767440319,6.3888,6.532096,3.0599,14555,0.0012799999999999999,3.2368639999999997,,0.033535999999999996,0.157696,0.000256,0.137728,0.007936,0.010752,,0.002304,,1.061888
10224,71.376815001417228,19072598724239,1,6.3642007298767567,7.5633,6.563072,3.2366,14555,0.001024,3.2043519999999996,,0.034048,0.15795199999999998,0,0.137728,0.0038399999999999997,0.010239999999999999,,0.002304,,1.070592
10225,71.383455498866212,19072598799872,1,6.6404975950717926,5.854,6.338304,2.8162,14757,0.001024,3.0960639999999997,,0.034304,0.161792,0,0.140544,0.0076799999999999993,0.011264,,0.002304,,1.0728959999999998
10226,71.390900396825387,19072598858412,1,7.4448981322348118,6.235,6.509568,2.7134,14555,0.001024,3.1715839999999997,,0.033535999999999996,0.157696,0,0.137728,0.011519999999999999,0.012032,,0.0025599999999999998,,1.068544
10227,71.397851502267571,19072598920762,1,6.9511053152382374,6.3997,7.538176,2.8932,14555,0.001024,3.08736,,0.033791999999999996,0.16127999999999998,0,0.141312,0.006656,0.011776,,0.002304,,1.3204479999999998
10228,71.405095500283437,19072598984759,1,7.2439978830516338,7.4817,6.863616,3.6356,14555,0.001024,3.09376,,0.043008,0.159488,0,0.13952,0.003072,0.009984,,0.0025599999999999998,,1.0662399999999999
10229,71.412198398526073,19072599059576,1,7.1028983220458031,6.6445,7.295488,3.0929,14555,0.001024,3.27296,,0.034816,0.156672,0,0.136704,0.003328,0.010239999999999999,,0.0025599999999999998,,1.311232
10230,71.419220202664391,19072599126021,1,7.0218043401837349,7.5633,7.07712,3.0608,14555,0.001024,3.22944,,0.034048,0.163072,0,0.142592,0.0038399999999999997,0.010496,,0.002304,,1.331712
10231,71.4265998015873,19072599201654,1,7.3795989155769348,6.9696,7.008,2.4813,14750,0.001024,3.090176,,0.035328,0.155392,0,0.13568,0.0038399999999999997,0.011007999999999999,,0.002304,,1.2469759999999999
10232,71.433874100056684,19072599271350,1,7.2742984630167484,6.5558,7.266816,2.8811,14555,0.001024,3.288576,,0.034816,0.159744,0,0.140032,0.0038399999999999997,0.011519999999999999,,0.002304,,1.2400639999999998
10233,71.4417350977891,19072599336908,1,7.8609976917505264,8.0249,7.258624,2.826,14555,0.001024,3.176192,,0.03456,0.15129599999999999,0.000256,0.131584,0.0076799999999999993,0.010752,,0.002304,,1.414912
10234,71.448780399659867,19072599417157,1,7.0453020744025707,6.7038,7.917568,3.0243,14555,0.001024,3.268096,,0.03328,0.153856,0,0.1344,0.008192,0.011264,,0.002304,,1.702656
10235,71.456167701247168,19072599484195,1,7.3873014189302921,7.5557,7.029504,3.0454,14555,0.001024,3.24096,,0.036608,0.161024,0,0.139264,0.0076799999999999993,0.010239999999999999,,0.002816,,1.068544
10236,71.463423802437646,19072599559752,1,7.2561013512313366,7.5265,7.364096,2.7383,14555,0.001024,3.2834559999999997,,0.035328,0.162816,0,0.14336,0.0076799999999999993,0.012032,,0.0025599999999999998,,1.425408
10237,71.470312996031737,19072599635017,1,6.8891937844455242,6.4048,7.23584,3.1015,14555,0.001024,3.2319999999999998,,0.03328,0.396288,0,0.140032,0.005376,0.011264,,0.002304,,1.23648
10238,71.47773759920635,19072599699065,1,7.4246032163500786,8.553,6.87488,3.3483,14555,0.001024,3.203328,,0.039424,0.16,0,0.13977599999999998,0.003328,0.010496,,0.002304,,1.0680319999999999
10239,71.485061302437643,19072599784595,1,7.32370326295495,7.4879,7.397376,3.895,14757,0.001536,3.1897599999999997,,0.03456,0.159744,0,0.13952,0.003072,0.010752,,0.002816,,1.312768
10240,71.492087202380944,19072599859474,1,7.0258998312056065,6.5704,7.2,2.9583,14555,0.001024,3.168768,,0.033791999999999996,0.166656,0,0.145152,0.0038399999999999997,0.011264,,0.002304,,1.3642239999999999
10241,71.499225297619049,19072599925178,1,7.1380953304469585,7.2068,7.01952,3.2073,14555,0.001024,3.236608,,0.03456,0.154368,0,0.133632,0.003584,0.011519999999999999,,0.0025599999999999998,,1.0680319999999999
10242,71.506183397108842,19072599997246,1,6.9580995477736,7.7488,7.192064,2.6279,14607,0.001024,3.194368,,0.035072,0.158976,0,0.137728,0.005376,0.012032,,0.002304,,1.08928
10243,71.513409502551013,19072600074734,1,7.2261053137481213,6.4187,6.934784,2.5884,14555,0.001024,3.0863359999999997,,0.034048,0.154112,0.000256,0.133888,0.0076799999999999993,0.012032,,0.0025599999999999998,,1.3304319999999998
10244,71.5206577026644,19072600138921,1,7.2482000105082989,7.669,7.21152,2.5492,14555,0.001024,3.289088,,0.034816,0.15923199999999998,0,0.139264,0.007424,0.011264,,0.0025599999999999998,,1.0846719999999999
10245,71.52798560090703,19072600215611,1,7.3278984054923058,6.1966,7.2192,3.0939,14555,0.001024,3.272704,,0.039424,0.158208,0.000256,0.13747199999999998,0.0076799999999999993,0.011776,,0.002304,,1.0695679999999999
10246,71.535242800453517,19072600277577,1,7.2571993805468082,7.6989,7.307264,3.0698,14555,0.001024,3.229952,,0.034816,0.297216,0,0.13286399999999998,0.0048639999999999994,0.011264,,0.002304,,1.336832
10247,71.54230909863945,19072600354566,1,7.0662982761859894,6.5829,7.238912,2.6763,75531,0.001024,3.2852479999999997,,0.033535999999999996,0.394752,0,0.140032,0.0051199999999999996,0.012544,,0.002304,,1.52832
10248,71.549425,19072600420395,1,7.1159014478325844,8.2208,7.048192,2.7684,14555,0.001024,3.2865279999999997,,0.041984,0.15231999999999998,0,0.132096,0.003328,0.011264,,0.002304,,1.090048
10249,71.557784297052152,19072600502603,1,8.3592971786856651,6.7276,7.096576,0.8312,14555,0.001024,3.1777279999999997,,0.044288,0.158208,0.000256,0.13824,0.007424,0.010752,,0.0025599999999999998,,1.06368
10250,71.564877501417229,19072600569879,1,7.0932041853666306,8.226,0.041472,2.9356,17551,0.001024,3.280128,,0.034304,0.152832,0,0.132608,0.007936,0.011264,,0.002304,,1.4981119999999999
10251,71.572389200680263,19072600652139,1,7.5116991065442562,6.4655,7.032576,2.7256,14555,0.001024,3.2688639999999998,,0.035584,0.16127999999999998,0,0.140288,0.007424,0.011264,,0.0025599999999999998,,1.087488
10252,71.579560097789113,19072600716794,1,7.170896977186203,8.1029,7.567104,2.8288,18398,0.0012799999999999999,3.281408,,0.034304,0.154368,0,0.1344,0.003328,0.011007999999999999,,0.002816,,1.3422079999999998
10253,71.586419600340136,19072600797823,1,6.8595027551054955,7.0978,7.15264,3.5456,14555,0.001024,3.196672,,0.033791999999999996,0.155904,0,0.134912,0.0038399999999999997,0.010496,,0.002304,,1.07008
10254,71.593405102040819,19072600868801,1,6.9855018518865108,8.0639,6.831872,3.3043,14555,0.001024,3.1715839999999997,,0.035584,0.164608,0,0.143872,0.003328,0.010239999999999999,,0.002304,,1.068288
10255,71.6004792020975,19072600949440,1,7.0740999653935432,6.7579,6.96192,2.6355,14555,0.001024,3.089152,,0.039936,0.157184,0,0.13696,0.009216,0.011519999999999999,,0.002048,,1.08416
10256,71.607589498299319,19072601017019,1,7.1102962829172611,6.4111,7.058176,3.0781,14555,0.001024,3.265024,,0.034048,0.160512,0,0.140544,0.0076799999999999993,0.010496,,0.002304,,1.3304319999999998
10257,71.615049199263041,19072601081130,1,7.4597010388970375,7.2959,7.082752,2.767,14555,0.001024,3.2895999999999996,,0.039424,0.15692799999999998,0,0.134912,0.011519999999999999,0.011776,,0.002304,,1.082368
10258,71.622130399659866,19072601154089,1,7.0812003687024117,7.3291,7.224064,2.4891,14555,0.001024,3.2704,,0.036864,0.163072,0,0.142336,0.003584,0.011264,,0.0025599999999999998,,1.248
10259,71.629179499716557,19072601227380,1,7.0491000078618526,6.632,7.053312,2.7391,14555,0.001024,3.2834559999999997,,0.034816,0.152832,0,0.13286399999999998,0.0038399999999999997,0.011776,,0.0025599999999999998,,1.0795519999999998
10260,71.63602050028345,19072601293700,1,6.841000635176897,7.41,7.02208,2.9921,14555,0.001024,3.095296,,0.03584,0.158464,0.000256,0.137728,0.0038399999999999997,0.011519999999999999,,0.002304,,1.2608
10261,71.643295096371872,19072601367800,1,7.2745960205793381,6.5656,6.821632,2.9131,14555,0.001024,3.289344,,0.035584,0.161024,0.000256,0.13952,0.007424,0.010496,,0.0025599999999999998,,1.088768
10262,71.6501830994898,19072601433456,1,6.8880030885338783,7.4168,7.174912,2.9327,14555,0.001024,3.179776,,0.038655999999999996,0.158976,0,0.139008,0.003328,0.011264,,0.002304,,1.0828799999999998
10263,71.657185402494335,19072601507624,1,7.0023029111325741,6.8606,6.937856,3.0002,14555,0.0012799999999999999,3.2829439999999996,,0.039168,0.158464,0,0.137984,0.003328,0.010496,,0.002304,,1.067264
10264,71.664438499149654,19072601576230,1,7.25309643894434,7.6742,6.990336,3.2668,14555,0.001024,3.187712,,0.034048,0.164352,0,0.14336,0.003584,0.011264,,0.0025599999999999998,,1.331456
10265,71.6713169005102,19072601652972,1,6.8784011527895927,7.4113,7.163136,2.6202,14555,0.001024,3.27168,,0.042496,0.156672,0,0.135424,0.003328,0.011007999999999999,,0.0025599999999999998,,1.063168
10266,71.678240398242622,19072601727085,1,6.9234976544976234,6.7481,6.9248,3.3587,14555,0.001024,3.172096,,0.040959999999999996,0.16486399999999998,0,0.14438399999999998,0.003328,0.011776,,0.002304,,1.065728
10267,71.685522902494327,19072601794566,1,7.2825043462216854,7.3497,6.907648,2.8769,14757,0.001024,3.0863359999999997,,0.037632,0.161024,0,0.141312,0.0076799999999999993,0.011264,,0.002304,,1.326336
10268,71.6925830994898,19072601868063,1,7.0601971819996834,6.725,7.207936,3.0369,14555,0.001024,3.1808,,0.033535999999999996,0.162816,0,0.142848,0.007936,0.011007999999999999,,0.002304,,1.3404159999999998
10269,71.69959929846938,19072601935313,1,7.0161991752684116,6.862,7.080704,2.922,14555,0.001024,3.27168,,0.039424,0.156416,0,0.136192,0.003584,0.009984,,0.0025599999999999998,,1.085696
10270,71.706594600340139,19072602003933,1,6.9953016936779022,6.8344,6.923264,2.7322,14607,0.001024,3.1685119999999998,,0.03456,0.163328,0,0.14310399999999998,0.003328,0.011519999999999999,,0.002304,,1.081088
10271,71.713799199263036,19072602072277,1,7.2045987471938133,7.4354,7.058944,2.6001,14555,0.001024,3.1710719999999997,,0.033791999999999996,0.15462399999999998,0,0.134656,0.007424,0.010752,,0.0025599999999999998,,1.346048
10272,71.720981101190475,19072602146631,1,7.1819019503891468,7.0399,7.174912,2.9139,14555,0.001024,3.2719359999999997,,0.035584,0.154368,0,0.1344,0.003072,0.011264,,0.0025599999999999998,,1.244928
10273,71.727981200396826,19072602217030,1,7.0000994019210339,6.6655,7.091712,2.6753999999999998,14555,0.0012799999999999999,3.2412159999999997,,0.035328,0.15795199999999998,0.000256,0.13696,0.003328,0.011007999999999999,,0.002304,,1.083392
10274,71.735503401360546,19072602283685,1,7.5222011655569077,7.5517,7.049984,3.142,14750,0.001024,3.174144,,0.038655999999999996,0.15001599999999998,0,0.129792,0.007936,0.011519999999999999,,0.0025599999999999998,,1.33632
10275,71.742001197562359,19072602359202,1,6.4977961592376232,7.0322,7.112704,2.8322,14555,0.001024,3.292928,,0.18688,0.163072,0,0.13696,0.003584,0.012288,,0.002048,,1.2587519999999999
10276,71.7489213010204,19072602429524,1,6.9201034493744373,7.1043,6.547968,3.1766,14555,0.001024,3.178752,,0.034048,0.16153599999999999,0,0.139008,0.0076799999999999993,0.010239999999999999,,0.0025599999999999998,,1.067264
10277,71.756040596655325,19072602500567,1,7.1192956529557705,7.3288,6.89664,3.1002,14555,0.001024,3.272704,,0.033791999999999996,0.15744,0,0.13696,0.007936,0.010496,,0.002304,,1.408256
10278,71.763007497165532,19072602573855,1,6.9669005461037159,6.7614,7.089152,3.0795,14555,0.001024,3.266048,,0.033791999999999996,0.158464,0,0.138752,0.003328,0.011264,,0.002816,,1.32352
10279,71.769778996598632,19072602641469,1,6.771499291062355,6.7763,6.861312,2.9329,14555,0.001024,3.193856,,0.035584,0.1536,0.000256,0.131584,0.0076799999999999993,0.011519999999999999,,0.0025599999999999998,,1.067264
10280,71.776474900793644,19072602709232,1,6.695904303342104,7.6632999999999996,6.835456,2.692,14555,0.001024,3.271168,,0.034304,0.15462399999999998,0,0.134912,0.006912,0.011519999999999999,,0.002304,,1.0698239999999999
10281,71.783210799319718,19072602785865,1,6.7358985543251038,6.9096,6.586368,2.5448,14757,0.001024,3.241472,,0.033791999999999996,0.153856,0,0.134656,0.0051199999999999996,0.010752,,0.0025599999999999998,,1.06752
10282,71.7900593962585,19072602854961,1,6.8485969677567482,6.6874,6.720768,2.6458,14555,0.001024,3.2350719999999997,,0.03328,0.158208,0,0.13824,0.003584,0.011519999999999999,,0.0025599999999999998,,1.066752
10283,71.796609297052157,19072602921835,1,6.5499008633196354,6.8004,6.831872,2.5597,75531,0.001024,3.2883199999999997,,0.03968,0.159488,0.000256,0.13952,0.0076799999999999993,0.011007999999999999,,0.002304,,1.084416
10284,71.803343700396823,19072602989839,1,6.7344033159315586,6.0832,6.551552,2.5351,14555,0.001024,3.224064,,0.03328,0.16255999999999998,0.000256,0.142848,0.007936,0.011007999999999999,,0.002304,,1.0846719999999999
10285,71.8101957979025,19072603050671,1,6.8520973436534405,6.8528,6.768128,0.8952,14555,0.0025599999999999998,3.283712,,0.03328,0.157696,0.000256,0.137984,0.007936,0.011776,,0.002304,,1.064192
10286,71.817019196428575,19072603119199,1,6.8233986385166645,7.9121,0.034048,2.8844,14555,0.001024,3.2363519999999997,,0.033024,0.160768,0,0.141568,0.00896,0.010239999999999999,,0.002304,,1.069056
10287,71.8236082979025,19072603198320,1,6.5891016274690628,5.3475,6.715136,2.8647,14555,0.001024,3.272192,,0.034048,0.154368,0,0.13414399999999999,0.004352,0.011264,,0.002304,,1.0713599999999999
10288,71.8300503968254,19072603251795,1,6.4420988783240318,7.0147,6.638592,2.8522,14555,0.001024,3.240704,,0.033024,0.15462399999999998,0,0.134912,0.007936,0.012032,,0.002304,,1.069312
10289,71.83656029620181,19072603321942,1,6.5098991617560387,6.6098,6.412544,2.5797,14555,0.001024,3.095808,,0.033535999999999996,0.155904,0,0.13644799999999999,0.0076799999999999993,0.011519999999999999,,0.002304,,1.0831359999999999
10290,71.8430133999433,19072603388040,1,6.4531038515269756,6.1414,6.505216,2.7808,14555,0.001024,3.186432,,0.03328,0.15795199999999998,0,0.13849599999999998,0.003584,0.010752,,0.0025599999999999998,,1.0879999999999999
10291,71.849618700396817,19072603449454,1,6.6053005866706371,6.558,6.419712,2.9579,14555,0.001024,3.091712,,0.033535999999999996,0.15462399999999998,0,0.134912,0.003328,0.011007999999999999,,0.002304,,1.068544
10292,71.856350099206352,19072603515034,1,6.7313988693058491,6.8353,6.603264,2.9204,14555,0.0012799999999999999,3.17056,,0.034048,0.164352,0,0.14438399999999998,0.003584,0.010239999999999999,,0.002304,,1.065984
10293,71.862804698129253,19072603583387,1,6.4545990899205208,6.7029,6.625024,2.9236,14555,0.001024,3.278336,,0.03328,0.155392,0,0.13568,0.003584,0.010496,,0.002304,,1.06496
10294,71.869457199546488,19072603650416,1,6.6525014117360115,6.8178,6.513664,3.0514,14555,0.001024,3.234048,,0.033024,0.15488,0,0.13414399999999999,0.0076799999999999993,0.011519999999999999,,0.002304,,1.06496
10295,71.876082397959181,19072603718594,1,6.6251982934772968,6.436,6.626304,2.7339,14555,0.001024,3.285504,,0.033791999999999996,0.162816,0,0.141056,0.0084479999999999989,0.012032,,0.002048,,1.085184
10296,71.882614498299318,19072603782954,1,6.53210049495101,6.3163,6.599168,2.7994,14757,0.001024,3.2430079999999997,,0.033791999999999996,0.158464,0,0.13824,0.008192,0.011519999999999999,,0.0025599999999999998,,1.0662399999999999
10297,71.8891086026077,19072603846117,1,6.4941043965518475,6.7108,6.522112,2.7875,14750,0.001024,3.2017919999999997,,0.03328,0.158976,0,0.139008,0.0076799999999999993,0.010239999999999999,,0.002304,,1.07008
10298,71.8954375,19072603913225,1,6.328897550702095,7.4226,6.3872,2.6462,14555,0.001024,3.0978559999999997,,0.03328,0.15231999999999998,0,0.132352,0.0038399999999999997,0.010752,,0.0025599999999999998,,1.068544
10299,71.90223920068027,19072603987451,1,6.8017006851732731,5.6365,6.3936,2.8605,14555,0.001024,3.0942719999999997,,0.033535999999999996,0.15103999999999998,0,0.131584,0.003328,0.009984,,0.002816,,1.0664959999999999
10300,71.9089508999433,19072604043816,1,6.7116990685462952,6.6846,6.773248,2.8246,14607,0.001024,3.297792,,0.034816,0.153856,0,0.133888,0.003072,0.012032,,0.0025599999999999998,,1.064448
10301,71.915497101757367,19072604110662,1,6.5462016500532627,6.3692,6.61632,2.6839,14555,0.001024,3.279616,,0.033791999999999996,0.16358399999999998,0,0.141312,0.003584,0.012288,,0.002304,,1.0680319999999999
10302,71.922159502551011,19072604174354,1,6.6624009050428867,6.7104,6.60608,2.7827,14555,0.001024,3.2785919999999997,,0.033791999999999996,0.152832,0,0.132608,0.0076799999999999993,0.010752,,0.0025599999999999998,,1.064448
10303,71.928714498299314,19072604241458,1,6.5549956634640694,6.9379,6.551808,3.0583,14555,0.001024,3.1818239999999998,,0.033535999999999996,0.14899199999999999,0,0.12928,0.003584,0.012032,,0.002304,,1.062144
10304,71.93534779620181,19072604310837,1,6.6332980059087276,6.5572,6.622208,2.9684,14555,0.001024,3.2895999999999996,,0.033535999999999996,0.152064,0,0.132352,0.007168,0.010752,,0.0025599999999999998,,1.0662399999999999
10305,71.942037797619051,19072604376409,1,6.6900015808641911,6.8448,6.605312,3.0609,14555,0.001024,3.2750079999999997,,0.03328,0.16486399999999998,0,0.145152,0.003584,0.012288,,0.0025599999999999998,,1.0680319999999999
10306,71.9488498015873,19072604444857,1,6.8120039068162441,6.3444,6.67008,2.5207,14555,0.001024,3.175424,,0.032768,0.16127999999999998,0,0.140544,0.006912,0.011264,,0.0025599999999999998,,1.069056
10307,71.955646400226755,19072604508301,1,6.7965984344482422,6.4644,6.78144,2.957,14555,0.001024,3.2345599999999997,,0.033791999999999996,0.160768,0,0.141056,0.00896,0.010239999999999999,,0.002304,,1.0664959999999999
10308,71.962499999999991,19072604572945,1,6.8535995669662952,7.3107,6.780672,2.7468,14555,0.001024,3.28448,,0.03328,0.156672,0,0.136704,0.0076799999999999993,0.010752,,0.0025599999999999998,,1.063936
10309,71.969132397959186,19072604646052,1,6.6323978826403618,6.2578,6.835968,2.8461,14555,0.001024,3.089664,,0.03456,0.152576,0.000256,0.132352,0.007424,0.011776,,0.0025599999999999998,,1.08544
10310,71.975647399376413,19072604708630,1,6.51500141248107,6.7062,6.621696,3.1166,14555,0.0012799999999999999,3.270912,,0.03328,0.160512,0,0.140544,0.005376,0.010239999999999999,,0.0025599999999999998,,1.067264
10311,71.982320096371879,19072604775692,1,6.6726971417665482,6.7238,6.491392,2.6833,16877,0.001024,3.234304,,0.034048,0.165376,0,0.14464,0.003584,0.010752,,0.002304,,1.065472
10312,71.988807596371885,19072604842930,1,6.4874999225139618,6.5313,6.541056,3.1691,14555,0.001024,3.1897599999999997,,0.033535999999999996,0.16486399999999998,0,0.14540799999999998,0.007936,0.011264,,0.0025599999999999998,,1.0680319999999999
10313,71.995536196145125,19072604908243,1,6.7285997793078423,7.3276,6.564608,2.956,14555,0.001024,3.2865279999999997,,0.033791999999999996,0.160768,0,0.13977599999999998,0.004608,0.011776,,0.002304,,1.06752
10314,72.00235219671201,19072604981519,1,6.8160006776452065,6.2846,6.6944,2.5512,14555,0.001024,3.100672,,0.03584,0.15795199999999998,0,0.13747199999999998,0.0076799999999999993,0.010239999999999999,,0.002816,,1.0864639999999999
10315,72.009424298469384,19072605044365,1,7.0721018128097057,5.9395,6.736896,2.9544,14555,0.0012799999999999999,3.2678399999999996,,0.033535999999999996,0.158464,0,0.138752,0.0038399999999999997,0.012288,,0.0025599999999999998,,1.0662399999999999
10316,72.016989200680271,19072605103760,1,7.5649023056030273,7.6455,7.108352,2.7663,14555,0.001024,3.2803839999999997,,0.039168,0.16588799999999998,0,0.143616,0.0076799999999999993,0.011264,,0.0025599999999999998,,1.067008
10317,72.023890398242628,19072605180215,1,6.9011976011097431,6.8516,7.5456,2.9147,14555,0.001024,3.23712,,0.042496,0.15462399999999998,0,0.134912,0.004096,0.010752,,0.002304,,1.339392
10318,72.031093296485253,19072605248731,1,7.2028981521725655,7.0719,6.779904,3.2962,14555,0.001024,3.192576,,0.03328,0.152832,0,0.133632,0.008192,0.012288,,0.0025599999999999998,,1.065728
10319,72.0381582979025,19072605319450,1,7.0650014095008373,7.8198,7.202816,2.8426,14555,0.0012799999999999999,3.277056,,0.034816,0.152832,0,0.13286399999999998,0.003328,0.012032,,0.002304,,1.228288
10320,72.045224496882085,19072605397648,1,7.0661990903317928,7.0254,7.12192,2.9516,14750,0.001024,3.2652799999999997,,0.034816,0.152576,0,0.132608,0.007936,0.010752,,0.002304,,1.064448
10321,72.052438895975058,19072605467902,1,7.214399054646492,7.1446,6.976512,2.8075,76223,0.001024,3.272192,,0.03968,0.154112,0.000256,0.13312,0.003328,0.010496,,0.0025599999999999998,,1.06496
10322,72.060318296485264,19072605539348,1,7.8794006258249283,6.635,7.258624,3.0865,14555,0.001024,3.296512,,0.033024,0.16,0,0.140288,0.008192,0.009984,,0.0025599999999999998,,1.331456
10323,72.068920096371883,19072605605698,1,8.6017996072769165,7.5296,6.852096,0.8466,17551,0.001024,3.081984,,0.043264,0.161024,0,0.141056,0.0048639999999999994,0.011776,,0.002816,,1.064448
10324,72.0758459963152,19072605680994,1,6.9259000010788441,8.8665,0.034048,3.4833,14555,0.001024,3.27168,,0.033535999999999996,0.161792,0.000256,0.141824,0.011007999999999999,0.010239999999999999,,0.0025599999999999998,,1.3207039999999999
10325,72.082792998866211,19072605769659,1,6.9470023736357689,6.1656,6.826752,2.9384,18203,0.001024,3.17184,,0.035584,0.165376,0,0.14438399999999998,0.003328,0.012032,,0.002048,,1.065984
10326,72.089735600907034,19072605831315,1,6.9426018744707108,8.3661,6.997504,2.8521,14555,0.001024,3.238912,,0.034304,0.155392,0,0.13568,0.009216,0.011519999999999999,,0.002304,,1.065472
10327,72.096899496882088,19072605914976,1,7.1638957597315311,7.1141,6.815744,2.8706,14555,0.001024,3.093248,,0.040192,0.15231999999999998,0,0.132608,0.003072,0.011007999999999999,,0.0025599999999999998,,1.069056
10328,72.1039288973923,19072605986117,1,7.029400672763586,7.1171,7.252224,3.0249,14555,0.001024,3.1692799999999997,,0.039936,0.159744,0,0.13952,0.0076799999999999993,0.010496,,0.0025599999999999998,,1.371392
10329,72.111141099773235,19072606057288,1,7.2122025303542614,6.6815,6.984192,2.6087,14607,0.001024,3.234304,,0.038911999999999995,0.158976,0,0.136192,0.003328,0.011007999999999999,,0.002304,,1.087232
10330,72.118165695861677,19072606124103,1,7.0245959796011448,6.6397,6.936832,2.7728,14555,0.001024,3.1777279999999997,,0.034816,0.15872,0,0.138752,0.003328,0.011264,,0.002816,,1.3455359999999998
10331,72.12509929846938,19072606190500,1,6.9336025044322014,7.1724,7.016192,2.7723,14555,0.001024,3.233024,,0.03328,0.16127999999999998,0,0.141312,0.007424,0.010752,,0.002304,,1.220608
10332,72.132347796201813,19072606262224,1,7.2484975680708885,7.7098,6.829824,3.1344,14555,0.001024,3.280896,,0.03456,0.155904,0.000256,0.13568,0.003072,0.010496,,0.0025599999999999998,,1.065216
10333,72.139574900793647,19072606339322,1,7.2271046228706837,6.6105,7.293184,2.9017,14555,0.001024,3.17568,,0.034048,0.162816,0,0.142848,0.011264,0.012032,,0.0025599999999999998,,1.42336
10334,72.146725800736959,19072606405427,1,7.1509000845253468,7.3003,7.205632,2.7736,14555,0.001024,3.292416,,0.033535999999999996,0.155136,0.000256,0.135424,0.0076799999999999993,0.011264,,0.0025599999999999998,,1.344512
10335,72.154057001133779,19072606478430,1,7.3312004096806049,6.6128,7.139328,2.5404,14555,0.001024,3.2829439999999996,,0.040704,0.16,0.000256,0.140032,0.003584,0.011519999999999999,,0.0025599999999999998,,1.0828799999999998
10336,72.1612920989229,19072606544558,1,7.235097698867321,7.2379,7.067136,2.7554,14555,0.001024,3.2870399999999997,,0.039424,0.152064,0,0.132096,0.0076799999999999993,0.011776,,0.002304,,1.085952
